Rank,WinRate,Games,Kills,Deaths,Assists,CS,Damage,Gold,MultiKills 
Gold,46.0,11.0,10.4,6.5,5.5,218.5,28395.0,15261.0,17.0
Gold,46.0,63.0,4.7,4.7,5.7,140.7,13037.0,10187.0,22.0
Gold,49.0,49.0,9.6,6.1,7.4,158.5,17358.0,12351.0,53.0
Gold,54.0,13.0,7.7,6.2,7.2,157.5,17484.0,11972.0,4.0
Gold,43.0,21.0,10.9,6.3,4.9,233.3,25560.0,14421.0,36.0
Gold,57.0,35.0,9.0,4.9,8.0,152.5,17623.0,11830.0,27.0
Gold,54.0,140.0,8.3,4.1,5.8,188.3,22092.0,13327.0,103.0
Gold,52.0,25.0,8.0,6.8,9.8,175.3,18799.0,12274.0,28.0
Gold,61.0,113.0,9.2,5.3,6.2,202.2,24068.0,13815.0,88.0
Gold,67.0,12.0,12.4,6.1,4.2,165.3,24289.0,12485.0,23.0
Gold,64.0,33.0,7.8,4.5,14.3,152.5,15845.0,12159.0,38.0
Gold,52.0,90.0,9.5,7.0,6.8,213.5,23251.0,13399.0,140.0
Gold,49.0,97.0,3.5,5.6,11.5,116.8,12702.0,9195.0,21.0
Gold,50.0,22.0,6.7,5.4,7.6,194.1,23850.0,12938.0,24.0
Gold,65.0,26.0,6.4,4.4,9.3,172.2,19885.0,11932.0,14.0
Gold,55.0,94.0,8.8,8.0,4.9,176.4,27858.0,13128.0,93.0
Gold,52.0,77.0,8.1,6.4,8.4,176.3,19166.0,12139.0,87.0
Gold,66.0,29.0,10.5,6.9,7.8,212.3,28738.0,14066.0,43.0
Gold,68.0,22.0,12.5,5.0,7.3,183.0,23974.0,13374.0,60.0
Gold,67.0,15.0,9.1,5.1,5.2,176.3,19219.0,11918.0,45.0
Gold,60.0,92.0,10.0,6.7,6.4,192.2,24985.0,13725.0,161.0
Gold,55.0,55.0,8.3,6.7,6.4,195.9,21266.0,12733.0,63.0
Gold,60.0,63.0,8.1,5.8,5.0,165.8,17798.0,11932.0,75.0
Gold,53.0,15.0,10.1,4.3,6.2,203.4,31497.0,13238.0,30.0
Gold,55.0,11.0,5.8,5.4,7.1,169.6,17906.0,10950.0,7.0
Gold,72.0,29.0,8.1,6.0,5.3,192.0,20884.0,12692.0,18.0
Gold,60.0,42.0,10.9,6.3,9.4,199.7,27178.0,13851.0,63.0
Gold,67.0,45.0,9.2,4.2,5.2,192.1,27973.0,12904.0,76.0
Gold,50.0,16.0,4.4,8.8,5.6,176.1,16782.0,11531.0,3.0
Gold,59.0,22.0,5.8,7.5,10.5,102.0,20628.0,10528.0,18.0
Gold,56.0,43.0,10.6,7.2,8.4,177.1,26195.0,13496.0,72.0
Gold,57.0,53.0,9.2,8.4,5.2,195.3,22624.0,13705.0,95.0
Gold,71.0,17.0,12.0,6.1,7.2,193.3,27020.0,14542.0,43.0
Gold,54.0,65.0,9.2,5.1,9.3,172.2,19580.0,12927.0,78.0
Gold,42.0,12.0,8.4,8.7,7.9,156.7,18780.0,12107.0,7.0
Gold,73.0,26.0,9.2,5.1,6.8,176.0,20749.0,12206.0,44.0
Gold,55.0,92.0,8.6,6.8,6.1,196.3,22491.0,13048.0,119.0
Gold,65.0,62.0,5.7,4.3,9.0,175.4,18862.0,10823.0,25.0
Gold,56.0,89.0,6.2,6.5,6.6,182.1,24747.0,11895.0,49.0
Gold,55.0,69.0,7.7,7.5,5.3,205.4,19145.0,12601.0,74.0
Gold,57.0,89.0,8.4,5.3,5.0,215.3,22251.0,13594.0,63.0
Gold,69.0,26.0,7.0,5.0,9.0,180.1,17780.0,11912.0,23.0
Gold,64.0,28.0,10.5,5.4,8.1,132.4,19167.0,12231.0,20.0
Gold,65.0,20.0,5.4,5.4,3.8,196.2,16052.0,11786.0,4.0
Gold,50.0,8.0,8.9,7.8,4.1,159.4,19241.0,11333.0,11.0
Gold,48.0,62.0,7.6,3.8,7.7,230.2,19914.0,13272.0,80.0
Gold,70.0,23.0,6.8,4.7,6.2,188.6,15422.0,12016.0,17.0
Gold,68.0,37.0,6.3,5.1,10.9,131.7,17978.0,11728.0,34.0
Gold,49.0,39.0,8.4,6.8,7.2,160.5,20629.0,11836.0,42.0
Gold,53.0,30.0,8.8,7.7,5.4,195.8,23083.0,12835.0,44.0
Gold,46.0,37.0,6.9,4.9,6.8,226.2,22333.0,13741.0,24.0
Gold,54.0,13.0,7.8,5.8,3.1,206.3,23469.0,13363.0,19.0
Gold,52.0,93.0,9.0,8.0,7.5,173.9,28880.0,12676.0,82.0
Gold,59.0,53.0,6.3,4.5,7.7,194.6,16910.0,11908.0,40.0
Gold,54.0,39.0,10.2,4.9,7.9,241.2,24439.0,15119.0,50.0
Gold,52.0,33.0,9.8,8.7,7.4,154.9,20947.0,11975.0,82.0
Gold,57.0,7.0,6.3,4.6,4.1,152.9,15157.0,10161.0,3.0
Gold,57.0,23.0,11.0,6.5,8.4,161.3,25198.0,12538.0,53.0
Gold,51.0,72.0,7.4,6.7,7.8,167.1,18138.0,11502.0,84.0
Gold,57.0,91.0,5.0,5.1,8.1,153.3,20190.0,10675.0,57.0
Gold,62.0,42.0,6.3,6.1,9.8,199.4,19147.0,12458.0,36.0
Gold,63.0,79.0,10.5,7.4,7.9,185.4,27816.0,13343.0,147.0
Gold,50.0,8.0,12.8,7.4,10.4,160.5,27095.0,14150.0,14.0
Gold,55.0,149.0,5.8,7.2,3.1,210.6,18250.0,13160.0,59.0
Gold,60.0,10.0,9.9,4.9,3.4,175.6,19793.0,11612.0,17.0
Gold,63.0,75.0,5.2,3.5,10.4,165.1,20112.0,11022.0,19.0
Gold,50.0,24.0,9.1,8.2,5.8,154.7,20116.0,11540.0,42.0
Gold,54.0,109.0,9.9,6.5,7.0,185.3,24579.0,12967.0,116.0
Gold,64.0,61.0,6.8,4.0,8.3,165.5,18391.0,11616.0,32.0
Gold,58.0,24.0,10.3,5.5,6.1,238.8,22390.0,15679.0,44.0
Gold,67.0,12.0,9.1,2.2,9.1,165.8,19419.0,12222.0,20.0
Gold,50.0,4.0,5.5,5.5,8.5,174.3,14226.0,12025.0,0.0
Gold,54.0,188.0,8.1,9.0,8.9,106.0,25116.0,11562.0,122.0
Gold,44.0,25.0,5.5,5.6,6.4,180.3,19997.0,11124.0,20.0
Gold,67.0,27.0,7.5,5.3,8.4,177.3,26629.0,12559.0,21.0
Gold,62.0,29.0,6.9,3.7,8.3,158.8,15076.0,11277.0,24.0
Gold,53.0,61.0,9.3,6.5,5.8,147.9,16720.0,11626.0,122.0
Gold,58.0,84.0,7.1,5.2,7.0,202.4,22798.0,12831.0,60.0
Gold,67.0,18.0,13.8,4.7,4.3,184.4,29761.0,13659.0,25.0
Gold,68.0,50.0,13.1,4.6,7.2,163.3,29309.0,14041.0,100.0
Gold,63.0,27.0,7.3,4.1,6.8,145.3,17350.0,11299.0,21.0
Gold,64.0,97.0,9.6,5.2,6.1,208.1,30139.0,13127.0,152.0
Gold,39.0,31.0,8.4,6.5,8.5,200.6,22050.0,13340.0,30.0
Gold,54.0,171.0,7.1,4.8,7.6,212.2,20170.0,12752.0,180.0
Gold,50.0,190.0,6.8,6.3,5.5,176.6,18128.0,11986.0,113.0
Gold,49.0,47.0,6.6,4.9,4.6,149.5,11987.0,10353.0,55.0
Gold,54.0,70.0,3.5,4.3,13.5,134.5,11722.0,9882.0,14.0
Gold,58.0,36.0,7.9,6.5,8.2,161.0,22105.0,11781.0,25.0
Gold,60.0,10.0,5.3,3.8,5.5,197.5,21261.0,11013.0,3.0
Gold,49.0,73.0,9.3,7.7,5.4,187.3,22376.0,13710.0,121.0
Gold,50.0,64.0,7.7,6.8,13.5,77.6,27040.0,11726.0,40.0
Gold,57.0,7.0,7.9,5.1,6.3,185.4,19510.0,12126.0,6.0
Gold,47.0,171.0,6.5,7.4,5.8,190.8,20971.0,12116.0,136.0
Gold,49.0,61.0,5.6,5.6,6.8,176.4,15531.0,11303.0,36.0
Gold,62.0,47.0,6.7,5.1,6.5,197.3,17706.0,12130.0,62.0
Gold,46.0,66.0,4.1,3.8,12.8,148.0,12806.0,10780.0,12.0
Gold,54.0,124.0,8.4,6.2,7.7,200.4,22724.0,12981.0,154.0
Gold,72.0,71.0,9.0,8.5,11.7,182.5,31836.0,13125.0,84.0
Gold,61.0,18.0,6.3,7.0,8.3,117.3,20772.0,10702.0,5.0
Gold,55.0,112.0,8.0,3.8,7.2,155.2,19956.0,11322.0,62.0
Gold,60.0,10.0,5.1,5.3,5.2,198.4,17904.0,11470.0,3.0
Gold,58.0,24.0,5.8,4.8,5.9,182.8,20631.0,11108.0,15.0
Gold,52.0,23.0,8.3,7.4,8.3,177.1,21418.0,12399.0,19.0
Gold,60.0,42.0,7.0,7.9,3.7,238.1,20066.0,13300.0,36.0
Gold,58.0,19.0,8.3,6.4,6.0,205.6,24249.0,12861.0,25.0
Gold,61.0,145.0,8.3,4.2,8.8,163.1,18993.0,11849.0,191.0
Gold,52.0,106.0,11.7,7.1,5.4,155.9,25011.0,12897.0,126.0
Gold,60.0,5.0,6.2,8.4,5.8,141.0,15294.0,10602.0,3.0
Gold,57.0,44.0,7.7,5.4,7.1,178.8,23366.0,11918.0,48.0
Gold,56.0,16.0,4.1,6.4,6.9,164.9,17147.0,10335.0,4.0
Gold,53.0,59.0,9.7,7.9,5.1,196.6,23675.0,13693.0,123.0
Gold,63.0,27.0,11.1,5.1,8.2,178.4,21890.0,13112.0,40.0
Gold,70.0,27.0,11.4,7.6,6.9,120.4,26242.0,11545.0,39.0
Gold,64.0,61.0,11.7,3.7,6.4,199.5,25558.0,13494.0,129.0
Gold,62.0,82.0,10.0,3.9,7.6,154.4,22589.0,12162.0,73.0
Gold,47.0,15.0,8.5,8.7,7.3,173.7,20480.0,13000.0,12.0
Gold,59.0,51.0,9.8,6.0,6.1,166.8,21852.0,12448.0,40.0
Gold,65.0,96.0,5.6,4.4,7.6,158.8,19664.0,10964.0,41.0
Gold,55.0,44.0,11.5,5.4,6.5,187.4,23642.0,13583.0,75.0
Gold,50.0,8.0,6.9,6.9,4.9,180.6,21343.0,11827.0,9.0
Gold,55.0,22.0,5.4,3.1,3.0,197.2,12141.0,11152.0,16.0
Gold,54.0,91.0,11.1,6.8,9.2,150.8,22135.0,13024.0,102.0
Gold,50.0,20.0,12.2,8.8,7.7,154.0,28614.0,13483.0,42.0
Gold,58.0,182.0,7.4,8.1,9.8,158.1,19917.0,12088.0,112.0
Gold,46.0,119.0,9.1,5.9,5.2,199.2,22550.0,12844.0,122.0
Gold,56.0,43.0,6.2,7.3,14.0,132.5,15618.0,11008.0,26.0
Gold,52.0,21.0,5.6,2.9,4.0,177.3,14754.0,10362.0,11.0
Gold,54.0,35.0,8.0,6.8,8.9,211.6,22185.0,13437.0,50.0
Gold,60.0,10.0,10.4,4.4,4.6,217.3,20034.0,13157.0,18.0
Gold,71.0,21.0,8.4,4.8,5.9,182.8,20291.0,12280.0,22.0
Gold,60.0,52.0,7.7,7.3,6.7,170.4,19309.0,11329.0,42.0
Gold,55.0,108.0,10.5,7.4,9.2,141.7,25200.0,12042.0,138.0
Gold,67.0,12.0,9.7,7.1,5.4,184.8,25397.0,12322.0,18.0
Gold,53.0,154.0,3.8,5.6,8.0,208.9,17428.0,11622.0,41.0
Gold,51.0,71.0,6.4,5.1,8.3,148.9,14513.0,11190.0,29.0
Gold,71.0,24.0,9.3,5.2,6.9,186.2,21600.0,12687.0,41.0
Gold,61.0,61.0,6.8,4.2,9.0,224.0,31050.0,13180.0,35.0
Gold,40.0,5.0,7.2,6.0,7.0,200.0,18901.0,12152.0,4.0
Gold,55.0,33.0,7.9,6.4,8.3,179.4,21648.0,12585.0,36.0
Gold,71.0,41.0,11.7,6.6,4.5,152.3,20161.0,12459.0,117.0
Gold,56.0,27.0,7.6,4.9,7.1,152.3,15316.0,11024.0,29.0
Gold,52.0,42.0,8.9,6.0,6.5,190.5,22653.0,12846.0,92.0
Gold,56.0,9.0,7.7,8.0,8.6,198.9,25457.0,13082.0,4.0
Gold,53.0,34.0,7.7,8.1,5.0,175.9,22233.0,12005.0,33.0
Gold,53.0,107.0,7.4,7.8,10.0,190.1,23976.0,12646.0,81.0
Gold,38.0,8.0,5.8,5.5,4.4,181.1,16278.0,10625.0,6.0
Gold,65.0,46.0,8.8,7.1,6.9,202.5,23700.0,13032.0,77.0
Gold,54.0,65.0,11.2,5.5,5.9,231.2,23180.0,14327.0,134.0
Gold,49.0,130.0,7.0,5.4,8.1,183.0,22421.0,11724.0,86.0
Gold,54.0,67.0,7.8,8.3,4.2,199.2,22316.0,13138.0,83.0
Gold,49.0,92.0,10.0,5.1,6.2,214.5,22494.0,13867.0,97.0
Gold,63.0,72.0,9.6,5.3,8.0,188.5,23082.0,13200.0,71.0
Gold,54.0,37.0,8.9,7.7,8.3,143.9,19468.0,12139.0,29.0
Gold,67.0,6.0,7.2,5.7,8.5,158.5,17981.0,11639.0,2.0
Gold,59.0,22.0,6.7,7.3,5.0,248.8,28765.0,14202.0,34.0
Gold,61.0,18.0,9.3,4.7,5.7,143.0,19088.0,11262.0,33.0
Gold,63.0,30.0,7.4,4.7,8.0,190.2,19954.0,12249.0,26.0
Gold,50.0,56.0,7.2,7.4,5.0,210.1,18649.0,12572.0,45.0
Gold,56.0,25.0,7.5,4.7,6.7,223.7,24809.0,13852.0,22.0
Gold,58.0,160.0,8.4,4.8,9.9,147.4,26603.0,11779.0,128.0
Gold,56.0,18.0,4.1,3.5,7.7,179.4,15983.0,10999.0,3.0
Gold,58.0,31.0,9.9,7.3,7.0,160.0,24596.0,12487.0,39.0
Gold,67.0,39.0,11.2,7.0,4.7,170.5,24717.0,13908.0,80.0
Gold,55.0,58.0,6.7,5.1,8.0,172.6,22655.0,12029.0,43.0
Gold,63.0,30.0,10.5,4.4,6.0,205.2,21440.0,12870.0,63.0
Gold,63.0,27.0,9.2,6.2,5.5,190.3,22782.0,12994.0,50.0
Gold,50.0,22.0,7.7,5.2,4.6,187.0,17879.0,11714.0,23.0
Gold,67.0,21.0,8.0,3.5,6.3,144.3,16114.0,10917.0,19.0
Gold,53.0,62.0,9.4,8.1,7.3,113.1,17485.0,11113.0,50.0
Gold,45.0,53.0,6.5,6.3,6.1,173.3,16423.0,11311.0,30.0
Gold,64.0,56.0,9.6,8.2,8.5,157.6,22682.0,12554.0,77.0
Gold,56.0,41.0,8.2,5.1,7.0,162.1,17027.0,12271.0,51.0
Gold,60.0,15.0,7.5,5.5,8.8,175.1,21841.0,12225.0,17.0
Gold,57.0,68.0,5.1,5.9,12.2,169.1,17243.0,11652.0,24.0
Gold,60.0,20.0,8.6,4.6,4.0,232.0,23630.0,14081.0,15.0
Gold,55.0,22.0,4.3,6.0,6.9,168.2,17720.0,10967.0,7.0
Gold,59.0,17.0,8.6,5.8,13.2,93.2,20510.0,11778.0,11.0
Gold,58.0,117.0,8.4,4.7,9.1,184.1,18933.0,12599.0,139.0
Gold,53.0,15.0,7.5,6.9,6.4,187.1,24868.0,12880.0,12.0
Gold,55.0,95.0,6.9,6.4,4.7,187.0,18871.0,12021.0,85.0
Gold,46.0,41.0,7.8,6.9,6.0,193.3,23883.0,12441.0,40.0
Gold,56.0,109.0,5.0,7.2,11.1,74.6,20387.0,10417.0,32.0
Gold,52.0,92.0,8.1,5.9,7.2,188.5,19402.0,12935.0,112.0
Gold,62.0,79.0,4.9,7.2,12.7,116.5,17686.0,10819.0,37.0
Gold,59.0,41.0,10.5,5.0,6.0,146.4,24209.0,12323.0,58.0
Gold,55.0,135.0,5.7,3.4,8.3,230.9,19109.0,12691.0,59.0
Gold,51.0,182.0,5.7,4.6,7.0,215.4,18766.0,12806.0,95.0
Gold,69.0,48.0,7.8,5.6,4.6,200.6,20582.0,13195.0,24.0
Gold,57.0,93.0,8.2,6.2,8.8,215.5,22574.0,13305.0,133.0
Gold,53.0,47.0,8.8,6.3,7.4,176.1,20843.0,12444.0,61.0
Gold,61.0,28.0,11.5,6.3,9.9,188.4,31261.0,14006.0,52.0
Gold,60.0,65.0,4.3,3.6,9.0,226.5,25853.0,12166.0,13.0
Gold,67.0,12.0,9.5,5.9,6.3,183.0,18253.0,12489.0,16.0
Gold,46.0,24.0,5.3,5.7,4.0,182.2,15184.0,10902.0,10.0
Gold,58.0,40.0,10.0,5.4,6.6,164.7,23849.0,11967.0,65.0
Gold,67.0,85.0,10.7,6.8,6.5,192.6,26300.0,13600.0,145.0
Gold,56.0,41.0,8.9,5.9,7.4,164.9,24852.0,11815.0,42.0
Gold,48.0,52.0,6.7,8.1,8.2,205.8,25384.0,12473.0,38.0
Gold,58.0,43.0,6.2,6.2,8.7,203.5,23377.0,12648.0,19.0
Gold,58.0,107.0,7.4,7.9,6.1,180.2,20372.0,12330.0,70.0
Gold,68.0,104.0,9.8,7.1,9.1,155.4,29772.0,12620.0,143.0
Gold,54.0,26.0,7.5,6.8,7.5,193.5,25149.0,12651.0,27.0
Gold,64.0,61.0,6.7,5.1,6.4,177.6,20356.0,11866.0,35.0
Gold,46.0,11.0,7.1,5.4,8.8,130.4,16753.0,10713.0,10.0
Gold,56.0,50.0,6.9,4.0,6.5,164.7,17281.0,10880.0,32.0
Gold,56.0,18.0,7.8,7.6,6.1,210.5,23961.0,13290.0,29.0
Gold,62.0,167.0,8.5,4.6,9.0,169.0,18594.0,12126.0,195.0
Gold,55.0,98.0,5.8,5.7,8.5,158.9,16183.0,10730.0,45.0
Gold,46.0,13.0,8.1,6.7,5.3,226.5,20289.0,14005.0,11.0
Gold,50.0,16.0,10.1,7.8,5.4,188.7,23687.0,12479.0,29.0
Gold,50.0,14.0,12.0,7.0,7.6,195.6,29067.0,14459.0,16.0
Gold,59.0,65.0,8.0,8.9,8.8,201.2,24670.0,13150.0,107.0
Gold,59.0,58.0,9.0,3.7,7.8,187.8,18702.0,12810.0,68.0
Gold,67.0,24.0,5.8,4.8,8.3,198.2,15862.0,12259.0,17.0
Gold,57.0,82.0,9.5,7.1,7.9,168.4,21678.0,12555.0,131.0
Gold,60.0,5.0,7.8,5.8,3.6,154.2,20707.0,11300.0,7.0
Gold,46.0,123.0,6.8,7.1,6.6,181.4,19414.0,11872.0,91.0
Gold,46.0,11.0,3.1,5.5,7.6,139.7,11418.0,8685.0,1.0
Gold,47.0,19.0,7.8,5.6,5.4,196.0,18803.0,12581.0,37.0
Gold,56.0,39.0,5.3,5.5,13.4,120.3,16753.0,10625.0,11.0
Gold,45.0,84.0,8.5,6.9,5.9,177.0,19599.0,12043.0,68.0
Gold,53.0,186.0,7.3,6.6,6.8,185.6,24990.0,13009.0,134.0
Gold,71.0,7.0,8.7,5.3,4.6,210.1,23541.0,12762.0,8.0
Gold,55.0,112.0,8.0,5.9,6.1,166.5,20453.0,11769.0,136.0
Gold,68.0,50.0,8.8,4.8,6.6,183.8,22261.0,13062.0,45.0
Gold,58.0,66.0,7.4,5.6,6.5,188.7,18809.0,13209.0,71.0
Gold,67.0,27.0,6.7,3.4,6.2,162.9,18468.0,11241.0,16.0
Gold,67.0,9.0,12.4,5.4,5.0,172.9,27655.0,12722.0,14.0
Gold,41.0,39.0,6.0,6.8,7.0,133.8,13300.0,10321.0,13.0
Gold,59.0,174.0,7.7,4.5,5.0,224.0,19658.0,13519.0,126.0
Gold,67.0,3.0,4.0,3.0,4.7,177.7,20512.0,10435.0,1.0
Gold,49.0,162.0,6.6,5.7,6.5,175.4,20251.0,12122.0,59.0
Gold,62.0,82.0,9.0,4.7,7.1,196.0,20833.0,12854.0,114.0
Gold,60.0,30.0,8.1,5.9,6.1,164.2,18832.0,12044.0,32.0
Gold,60.0,113.0,9.4,7.1,7.2,164.1,21602.0,12967.0,176.0
Gold,57.0,28.0,9.4,6.8,5.7,181.0,25267.0,12997.0,21.0
Gold,43.0,14.0,6.6,8.8,6.8,206.8,23167.0,13283.0,9.0
Gold,48.0,31.0,5.1,5.0,6.3,143.1,12684.0,10201.0,6.0
Gold,67.0,95.0,5.0,5.4,13.1,155.8,17165.0,11462.0,29.0
Gold,62.0,50.0,10.3,6.4,7.1,188.9,20555.0,13560.0,92.0
Gold,65.0,31.0,8.2,6.5,10.9,125.9,30185.0,11777.0,29.0
Gold,53.0,117.0,7.9,5.7,6.3,180.8,19238.0,12293.0,161.0
Gold,56.0,16.0,10.7,6.1,6.2,152.2,18603.0,12055.0,24.0
Gold,55.0,33.0,9.5,7.6,5.6,220.2,22806.0,13966.0,49.0
Gold,42.0,12.0,7.1,6.2,7.1,131.7,16850.0,10777.0,5.0
Gold,59.0,22.0,6.8,4.9,8.6,204.6,18407.0,12935.0,16.0
Gold,40.0,5.0,9.0,5.2,7.2,207.8,26652.0,13210.0,8.0
Gold,57.0,23.0,8.3,5.5,7.1,195.8,21267.0,13125.0,21.0
Gold,56.0,52.0,8.5,3.9,8.0,174.6,19795.0,12421.0,68.0
Gold,68.0,34.0,8.8,6.8,4.6,204.3,24355.0,13571.0,42.0
Gold,66.0,32.0,6.0,4.9,10.3,186.5,19664.0,11862.0,24.0
Gold,45.0,20.0,5.3,3.9,13.8,186.7,15639.0,12268.0,9.0
Gold,54.0,164.0,7.0,7.0,9.7,152.7,19560.0,11358.0,152.0
Gold,69.0,55.0,8.3,5.7,6.2,183.9,20558.0,12759.0,57.0
Gold,59.0,153.0,6.3,6.8,8.5,204.1,28096.0,12691.0,86.0
Gold,56.0,99.0,10.5,7.3,8.1,184.1,23449.0,13137.0,163.0
Gold,52.0,44.0,10.5,5.5,8.0,193.9,24291.0,13931.0,84.0
Gold,53.0,73.0,9.0,6.1,7.0,204.5,19995.0,13258.0,114.0
Gold,54.0,96.0,8.2,4.0,7.1,163.8,19940.0,12613.0,100.0
Gold,59.0,44.0,8.6,4.2,7.3,183.7,19741.0,12575.0,49.0
Gold,42.0,12.0,12.0,8.6,6.1,137.8,23618.0,12951.0,24.0
Gold,59.0,56.0,4.3,5.5,12.9,118.4,14247.0,10110.0,15.0
Gold,50.0,92.0,8.5,4.5,5.9,199.7,18579.0,12709.0,119.0
Gold,52.0,90.0,7.0,4.7,4.5,207.4,18014.0,13576.0,58.0
Gold,52.0,21.0,4.2,5.6,7.9,156.8,15492.0,9857.0,11.0
Gold,44.0,9.0,9.7,5.2,6.9,198.7,20954.0,12938.0,10.0
Gold,44.0,9.0,8.6,5.0,6.6,178.0,19698.0,12423.0,11.0
Gold,62.0,26.0,9.9,5.2,8.2,187.9,20159.0,12708.0,47.0
Gold,50.0,70.0,6.5,4.2,7.7,173.9,23562.0,11628.0,50.0
Gold,57.0,7.0,8.9,6.0,9.0,194.3,22951.0,12689.0,8.0
Gold,52.0,103.0,6.4,7.1,6.2,182.7,17242.0,11756.0,86.0
Gold,61.0,18.0,6.2,4.7,4.0,193.5,14383.0,11037.0,22.0
Gold,55.0,80.0,7.0,4.5,6.2,162.2,18896.0,11588.0,39.0
Gold,50.0,178.0,7.1,6.7,4.9,188.9,18424.0,12161.0,152.0
Gold,71.0,45.0,9.7,6.4,8.4,216.0,24587.0,14204.0,81.0
Gold,56.0,18.0,5.6,4.3,7.7,200.4,15887.0,11732.0,8.0
Gold,51.0,39.0,10.6,5.8,7.0,139.0,21449.0,11893.0,26.0
Gold,40.0,5.0,10.2,8.4,9.2,158.2,24448.0,13364.0,10.0
Gold,45.0,73.0,7.6,6.8,5.4,137.6,18413.0,10520.0,81.0
Gold,58.0,160.0,6.4,4.8,9.1,191.4,17210.0,12168.0,118.0
Gold,66.0,32.0,11.5,4.9,8.1,164.2,29052.0,13359.0,40.0
Gold,50.0,168.0,4.3,6.2,11.1,132.8,16810.0,10153.0,31.0
Gold,63.0,19.0,14.2,5.7,5.7,177.4,27035.0,14436.0,50.0
Gold,44.0,46.0,9.2,5.1,5.5,174.3,21913.0,12122.0,66.0
Gold,53.0,169.0,9.0,6.2,5.1,174.4,23235.0,12729.0,157.0
Gold,62.0,21.0,10.6,6.2,7.0,157.5,24208.0,12879.0,38.0
Gold,50.0,46.0,8.2,5.6,5.5,218.1,20786.0,13372.0,62.0
Gold,55.0,11.0,8.0,5.5,7.1,169.9,18422.0,11550.0,13.0
Gold,59.0,17.0,7.2,3.9,7.5,151.9,15501.0,10929.0,17.0
Gold,52.0,144.0,9.0,8.9,7.1,166.5,20185.0,12142.0,196.0
Gold,47.0,19.0,5.9,4.7,4.4,173.7,14397.0,10546.0,11.0
Gold,44.0,27.0,9.2,6.1,6.6,161.0,19213.0,11465.0,39.0
Gold,54.0,46.0,7.6,5.2,7.8,165.0,17103.0,11937.0,35.0
Gold,60.0,40.0,6.1,5.6,9.1,123.0,12681.0,10358.0,18.0
Gold,71.0,14.0,9.0,4.1,7.3,210.4,27250.0,13375.0,8.0
Gold,60.0,5.0,9.0,5.4,5.2,120.0,15477.0,9824.0,3.0
Gold,60.0,10.0,7.3,5.1,5.9,140.8,19317.0,10556.0,5.0
Gold,55.0,20.0,4.8,4.6,5.5,173.6,14752.0,10170.0,3.0
Gold,40.0,15.0,6.9,5.6,5.9,194.7,25529.0,11807.0,10.0
Gold,60.0,93.0,7.2,5.2,9.8,125.9,26419.0,11019.0,73.0
Gold,44.0,32.0,9.5,6.5,5.6,162.1,22886.0,11992.0,23.0
Gold,50.0,32.0,6.0,4.7,7.1,188.6,16052.0,11068.0,25.0
Gold,58.0,108.0,6.1,6.9,6.2,160.6,18846.0,10786.0,43.0
Gold,56.0,32.0,4.9,5.7,4.9,172.8,22163.0,11074.0,16.0
Gold,57.0,28.0,9.3,7.3,8.2,153.5,22878.0,12381.0,28.0
Gold,46.0,161.0,7.5,4.9,7.9,160.7,16299.0,12074.0,118.0
Gold,50.0,36.0,7.2,5.1,7.9,146.4,17608.0,11162.0,33.0
Gold,49.0,45.0,7.4,6.3,9.4,162.7,15076.0,12295.0,30.0
Gold,67.0,181.0,9.0,5.5,8.6,174.6,18417.0,12881.0,162.0
Gold,60.0,25.0,10.0,7.5,9.7,151.0,23208.0,12987.0,22.0
Gold,52.0,110.0,11.1,6.1,5.6,168.2,20835.0,13066.0,187.0
Gold,49.0,33.0,10.3,8.3,7.3,146.5,28784.0,12336.0,63.0
Gold,43.0,103.0,6.3,9.3,6.1,176.1,18005.0,11710.0,77.0
Gold,48.0,23.0,6.1,9.3,5.8,184.3,18784.0,11696.0,11.0
Gold,67.0,21.0,11.9,5.7,5.3,140.7,20361.0,12096.0,41.0
Gold,53.0,179.0,6.7,6.0,4.4,200.2,18774.0,12285.0,127.0
Gold,39.0,33.0,4.7,5.0,5.5,188.4,21152.0,11183.0,11.0
Gold,48.0,75.0,5.8,7.0,6.1,176.0,19397.0,11783.0,37.0
Gold,68.0,22.0,5.5,7.1,8.4,143.6,21519.0,11445.0,12.0
Gold,61.0,94.0,7.3,5.1,7.2,199.8,20824.0,12808.0,83.0
Gold,71.0,55.0,8.5,6.6,4.1,209.4,23109.0,13536.0,60.0
Gold,58.0,12.0,6.3,7.8,7.8,200.2,21846.0,12963.0,6.0
Gold,65.0,40.0,9.1,5.1,6.7,172.5,20613.0,12523.0,67.0
Gold,54.0,172.0,7.4,4.9,5.7,172.0,20761.0,12101.0,143.0
Gold,55.0,83.0,8.7,6.2,6.3,178.1,20757.0,12991.0,122.0
Gold,47.0,165.0,5.1,4.4,10.9,162.7,12507.0,11007.0,62.0
Gold,59.0,81.0,6.0,5.9,6.3,224.7,22200.0,13459.0,60.0
Gold,49.0,39.0,10.5,6.5,7.1,171.6,22856.0,13102.0,54.0
Gold,47.0,36.0,8.1,7.1,4.7,172.8,19365.0,12134.0,55.0
Gold,53.0,34.0,10.6,7.1,5.8,223.5,29141.0,14607.0,40.0
Gold,58.0,72.0,7.1,5.9,8.4,153.1,18113.0,11774.0,53.0
Gold,54.0,76.0,9.2,7.9,7.6,152.5,20629.0,12799.0,108.0
